"area_code","area","source_code","source","indicator_code","indicator","year_code","year","unit","value","flag"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1995,"1995","%",0.6,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1998,"1998","%",0.6,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1999,"1999","%",0.5,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2000,"2000","%",0.5,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2001,"2001","%",0.7,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2002,"2002","%",0.6,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2003,"2003","%",0.7,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2004,"2004","%",0.8,"XIn"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2005,"2005","%",0.7,"XIn"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2006,"2006","%",2.2,"XIn"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2007,"2007","%",2,"XIn"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2009,"2009","%",2,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2010,"2010","%",2.3,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2011,"2011","%",2.4,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",2013,"2013","%",1.9,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1983,"1983","%",1.6,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1985,"1985","%",1.2,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1992,"1992","%",4.1,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1993,"1993","%",3.5,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1994,"1994","%",3.6,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1995,"1995","%",4.1,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1998,"1998","%",3.3,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",1999,"1999","%",3.4,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2000,"2000","%",3.6,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2001,"2001","%",3.5,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2002,"2002","%",3.7,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2003,"2003","%",3.8,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2004,"2004","%",4.3,"XIn"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2005,"2005","%",4,"XIn"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2006,"2006","%",9,"XIn"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2007,"2007","%",9,"XIn"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2009,"2009","%",9,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2010,"2010","%",9.3,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2011,"2011","%",8.3,"XI"
234,"Uruguay",3023,"Labour force survey",21062,"Employment distribution, agriculture, male",2013,"2013","%",7.4,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1976,"1976","1000 persons",6.8,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1977,"1977","1000 persons",7.4,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1978,"1978","1000 persons",6.6,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1979,"1979","1000 persons",6.4,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1981,"1981","1000 persons",4.3,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1983,"1983","1000 persons",9.1,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1985,"1985","1000 persons",7.6,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1992,"1992","1000 persons",51.8,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1993,"1993","1000 persons",45.2,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1994,"1994","1000 persons",50.8,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1995,"1995","1000 persons",57.7,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1998,"1998","1000 persons",43.2,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",1999,"1999","1000 persons",41.8,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2000,"2000","1000 persons",43.3,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2001,"2001","1000 persons",45.4,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2002,"2002","1000 persons",43.7,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2003,"2003","1000 persons",46.9,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2004,"2004","1000 persons",53.9,"XIn"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2005,"2005","1000 persons",51.7,"XIn"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2006,"2006","1000 persons",157.2,"XIn"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2007,"2007","1000 persons",163.3,"XIn"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2009,"2009","1000 persons",169.1,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2010,"2010","1000 persons",181,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2011,"2011","1000 persons",175.2,"XI"
234,"Uruguay",3023,"Labour force survey",21066,"Employment in agriculture",2013,"2013","1000 persons",150.8,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1983,"1983","1000 persons",1.4,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1985,"1985","1000 persons",1,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1992,"1992","1000 persons",4.7,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1993,"1993","1000 persons",4.5,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1994,"1994","1000 persons",7.5,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1995,"1995","1000 persons",7.8,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1998,"1998","1000 persons",6.9,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",1999,"1999","1000 persons",5.7,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2000,"2000","1000 persons",5.2,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2001,"2001","1000 persons",7.7,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2002,"2002","1000 persons",5.7,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2003,"2003","1000 persons",7.5,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2004,"2004","1000 persons",8.5,"XIn"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2005,"2005","1000 persons",7.4,"XIn"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2006,"2006","1000 persons",30.5,"XIn"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2007,"2007","1000 persons",30.4,"XIn"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2009,"2009","1000 persons",30.8,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2010,"2010","1000 persons",36.3,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2011,"2011","1000 persons",38.6,"XI"
234,"Uruguay",3023,"Labour force survey",21064,"Employment in agriculture, female",2013,"2013","1000 persons",31.2,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1983,"1983","1000 persons",7.7,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1985,"1985","1000 persons",6.6,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1992,"1992","1000 persons",47.2,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1993,"1993","1000 persons",40.7,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1994,"1994","1000 persons",43.3,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1995,"1995","1000 persons",49.9,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1998,"1998","1000 persons",36.4,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",1999,"1999","1000 persons",36.2,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2000,"2000","1000 persons",38.1,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2001,"2001","1000 persons",37.7,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2002,"2002","1000 persons",38,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2003,"2003","1000 persons",39.3,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2004,"2004","1000 persons",45.8,"XIn"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2005,"2005","1000 persons",44.3,"XIn"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2006,"2006","1000 persons",126.7,"XIn"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2007,"2007","1000 persons",132.9,"XIn"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2009,"2009","1000 persons",138.4,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2010,"2010","1000 persons",144.7,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2011,"2011","1000 persons",136.6,"XI"
234,"Uruguay",3023,"Labour force survey",21065,"Employment in agriculture, male",2013,"2013","1000 persons",119.5,"XI"
234,"Uruguay",3023,"Labour force survey",21069,"Employment-to-population ratio, rural areas",2006,"2006","%",63.5,"XI"
234,"Uruguay",3023,"Labour force survey",21069,"Employment-to-population ratio, rural areas",2007,"2007","%",64.2,"XI"
234,"Uruguay",3023,"Labour force survey",21069,"Employment-to-population ratio, rural areas",2008,"2008","%",67.8,"XI"
234,"Uruguay",3023,"Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2006,"2006","%",46.6,"XI"
234,"Uruguay",3023,"Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2007,"2007","%",47.6,"XI"
234,"Uruguay",3023,"Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2008,"2008","%",51.4,"XI"
234,"Uruguay",3023,"Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2006,"2006","%",78.8,"XI"
234,"Uruguay",3023,"Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2007,"2007","%",78.8,"XI"
234,"Uruguay",3023,"Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2008,"2008","%",82.8,"XI"
234,"Uruguay",3023,"Labour force survey",21072,"Labour force participation rate, rural areas",2013,"2013","%",69.9,"XI"
234,"Uruguay",3023,"Labour force survey",21070,"Labour force participation rate, rural areas, female",2013,"2013","%",54,"XI"
234,"Uruguay",3023,"Labour force survey",21071,"Labour force participation rate, rural areas, male",2013,"2013","%",84.5,"XI"
234,"Uruguay",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2009,"2009","%",4.8,"XI"
234,"Uruguay",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2010,"2010","%",6.2,"XI"
234,"Uruguay",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2011,"2011","%",4.8,"XI"
234,"Uruguay",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2012,"2012","%",4.8,"XI"
234,"Uruguay",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2013,"2013","%",4.8,"XI"
234,"Uruguay",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2009,"2009","%",0.9,"XI"
234,"Uruguay",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2010,"2010","%",1.2,"XI"
234,"Uruguay",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2011,"2011","%",0.8,"XI"
234,"Uruguay",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2012,"2012","%",0.8,"XI"
234,"Uruguay",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2013,"2013","%",0.9,"XI"
234,"Uruguay",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2009,"2009","%",4,"XI"
234,"Uruguay",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2010,"2010","%",5,"XI"
234,"Uruguay",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2011,"2011","%",3.9,"XI"
234,"Uruguay",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2012,"2012","%",4,"XI"
234,"Uruguay",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2013,"2013","%",3.9,"XI"
234,"Uruguay",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2009,"2009","1000 persons",6.5,"XI"
234,"Uruguay",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2010,"2010","1000 persons",8.4,"XI"
234,"Uruguay",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2011,"2011","1000 persons",5.6,"XI"
234,"Uruguay",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2012,"2012","1000 persons",5.5,"XI"
234,"Uruguay",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2013,"2013","1000 persons",5.2,"XI"
234,"Uruguay",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2009,"2009","1000 persons",1.2,"XI"
234,"Uruguay",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2010,"2010","1000 persons",1.6,"XI"
234,"Uruguay",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2011,"2011","1000 persons",1,"XI"
234,"Uruguay",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2012,"2012","1000 persons",0.9,"XI"
234,"Uruguay",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2013,"2013","1000 persons",0.9,"XI"
234,"Uruguay",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2009,"2009","1000 persons",5.4,"XI"
234,"Uruguay",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2010,"2010","1000 persons",6.7,"XI"
234,"Uruguay",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2011,"2011","1000 persons",4.7,"XI"
234,"Uruguay",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2012,"2012","1000 persons",4.6,"XI"
234,"Uruguay",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2013,"2013","1000 persons",4.3,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1976,"1976","%",1.3,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1977,"1977","%",1.6,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1978,"1978","%",1.4,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1979,"1979","%",1.3,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1980,"1980","%",1.5,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1981,"1981","%",0.7,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1982,"1982","%",1.9,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1983,"1983","%",1.8,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1984,"1984","%",1.3,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1985,"1985","%",1.4,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1986,"1986","%",2,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2000,"2000","%",3.2,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2001,"2001","%",3.7,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2002,"2002","%",3.6,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2005,"2005","%",4,"XIn"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2006,"2006","%",9,"XIn"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2007,"2007","%",9,"XIn"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2009,"2009","%",9,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2010,"2010","%",9.8,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2012,"2012","%",6.5,"XI"
234,"Uruguay",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2013,"2013","%",7.2,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1982,"1982","%",0.2,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1983,"1983","%",0.3,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1984,"1984","%",0.2,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1985,"1985","%",0.2,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1986,"1986","%",0.2,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2000,"2000","%",0.3,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2001,"2001","%",0.5,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2002,"2002","%",0.3,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2005,"2005","%",0.5,"XIn"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2006,"2006","%",1.3,"XIn"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2007,"2007","%",1.2,"XIn"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2009,"2009","%",1.2,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2010,"2010","%",1.7,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2012,"2012","%",1,"XI"
234,"Uruguay",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2013,"2013","%",1.2,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1982,"1982","%",1.7,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1983,"1983","%",1.5,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1984,"1984","%",1.1,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1985,"1985","%",1.2,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1986,"1986","%",1.8,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2000,"2000","%",2.9,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2001,"2001","%",3.2,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2002,"2002","%",3.3,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2005,"2005","%",3.6,"XIn"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2006,"2006","%",7.7,"XIn"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2007,"2007","%",7.8,"XIn"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2009,"2009","%",7.8,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2010,"2010","%",8.2,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2012,"2012","%",5.4,"XI"
234,"Uruguay",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2013,"2013","%",6,"XI"
